package,encomenda,noun,I receive a package.,Eu recebo uma encomenda.,,,
pen,caneta,noun,Blue pen.,Caneta azul.,,,
pencil,lápis,noun,Sharp pencil.,Lápis afiado.,,,
paper,papel,noun,White paper.,Papel branco.,,,
notebook,caderno,noun,School notebook.,Caderno escolar.,,,
bag,saco,noun,Shopping bag.,Saco de compras.,,,
purse,carteira,noun,I lost my purse.,Eu perdi a minha carteira.,,,
key,chave,noun,House key.,Chave de casa.,,,
wallet,carteira,noun,My wallet.,A minha carteira.,,,
umbrella,guarda-chuva,noun,I need an umbrella.,Eu preciso de um guarda-chuva.,,,
photo,fotografia,noun,Family photo.,Fotografia de família.,,,
picture,imagem,noun,Beautiful picture.,Imagem bonita.,,,
painting,quadro,noun,Famous painting.,Quadro famoso.,,,
color,cor,noun,Favorite color.,Cor favorita.,,,
white,branco,adjective,White color.,Cor branca.,,,
black,preto,adjective,Black color.,Cor preta.,,,
red,vermelho,adjective,Red color.,Cor vermelha.,,,
blue,azul,adjective,Blue color.,Cor azul.,,,
green,verde,adjective,Green color.,Cor verde.,,,
yellow,amarelo,adjective,Yellow color.,Cor amarela.,,,
orange,laranja,adjective,Orange color.,Cor laranja.,,,
purple,roxo,adjective,Purple color.,Cor roxa.,,,
pink,rosa,adjective,Pink color.,Cor rosa.,,,
brown,castanho,adjective,Brown color.,Cor castanha.,,,
gray,cinzento,adjective,Gray color.,Cor cinzenta.,,,
bed,cama,noun,Comfortable bed.,Cama confortável.,,,
chair,cadeira,noun,Wooden chair.,Cadeira de madeira.,,,
sofa,sofá,noun,Comfortable sofa.,Sofá confortável.,,,
lamp,candeeiro,noun,Table lamp.,Candeeiro de mesa.,,,
mirror,espelho,noun,Large mirror.,Espelho grande.,,,
clock,relógio,noun,Wall clock.,Relógio de parede.,,,
picture frame,moldura,noun,Photo frame.,Moldura de fotografia.,,,
curtain,cortina,noun,White curtains.,Cortinas brancas.,,,
carpet,tapete,noun,Soft carpet.,Tapete macio.,,,
kitchen,cozinha,noun,Clean kitchen.,Cozinha limpa.,,,
bathroom,casa de banho,noun,Small bathroom.,Casa de banho pequena.,,,
bedroom,quarto,noun,My bedroom.,O meu quarto.,,,
living room,sala de estar,noun,Large living room.,Sala de estar grande.,,,
dining room,sala de jantar,noun,Dining room table.,Mesa de sala de jantar.,,,
garden,jardim,noun,Beautiful garden.,Jardim bonito.,,,
garage,garagem,noun,The garage is full.,A garagem está cheia.,,,
roof,telhado,noun,Red roof.,Telhado vermelho.,,,
wall,parede,noun,White wall.,Parede branca.,,,
floor,chão,noun,Clean floor.,Chão limpo.,,,
ceiling,teto,noun,High ceiling.,Teto alto.,,,
stairs,escadas,noun,Steep stairs.,Escadas íngremes.,,,
elevator,elevador,noun,The elevator is broken.,O elevador está avariado.,,,
plate,prato,noun,Clean plates.,Pratos limpos.,,,
glass,copo,noun,Glass of water.,Copo de água.,,,
cup,chávena,noun,Cup of coffee.,Chávena de café.,,,
bowl,tigela,noun,Soup bowl.,Tigela de sopa.,,,
fork,garfo,noun,Clean fork.,Garfo limpo.,,,
knife,faca,noun,Sharp knife.,Faca afiada.,,,
spoon,colher,noun,Tea spoon.,Colher de chá.,,,
bottle,garrafa,noun,Water bottle.,Garrafa de água.,,,
can,lata,noun,Soda can.,Lata de refrigerante.,,,
box,caixa,noun,Cardboard box.,Caixa de cartão.,,,
jar,frasco,noun,Glass jar.,Frasco de vidro.,,,
refrigerator,frigorífico,noun,Full refrigerator.,Frigorífico cheio.,,,
stove,fogão,noun,Gas stove.,Fogão a gás.,,,
oven,forno,noun,Hot oven.,Forno quente.,,,
microwave,micro-ondas,noun,I use the microwave.,Eu uso o micro-ondas.,,,
washing machine,máquina de lavar,noun,New washing machine.,Máquina de lavar nova.,,,
body,corpo,noun,Human body.,Corpo humano.,,,
head,cabeça,noun,My head hurts.,A minha cabeça dói.,,,
face,cara,noun,Friendly face.,Cara simpática.,,,
hair,cabelo,noun,Long hair.,Cabelo comprido.,,,
eye,olho,noun,Blue eyes.,Olhos azuis.,,,
ear,orelha,noun,Big ears.,Orelhas grandes.,,,
nose,nariz,noun,Small nose.,Nariz pequeno.,,,
mouth,boca,noun,Open your mouth.,Abre a boca.,,,
tooth,dente,noun,White teeth.,Dentes brancos.,,,
tongue,língua,noun,Red tongue.,Língua vermelha.,,,
neck,pescoço,noun,Sore neck.,Pescoço dorido.,,,
shoulder,ombro,noun,Broad shoulders.,Ombros largos.,,,
arm,braço,noun,Strong arms.,Braços fortes.,,,
elbow,cotovelo,noun,Bent elbow.,Cotovelo dobrado.,,,
hand,mão,noun,Clean hands.,Mãos limpas.,,,
finger,dedo,noun,Ten fingers.,Dez dedos.,,,
back,costas,noun,My back hurts.,As minhas costas doem.,,,
chest,peito,noun,Broad chest.,Peito largo.,,,
stomach,estômago,noun,Full stomach.,Estômago cheio.,,,
leg,perna,noun,Long legs.,Pernas compridas.,,,
knee,joelho,noun,Bent knee.,Joelho dobrado.,,,
foot,pé,noun,Big feet.,Pés grandes.,,,
toe,dedo do pé,noun,Ten toes.,Dez dedos do pé.,,,
skin,pele,noun,Soft skin.,Pele macia.,,,
blood,sangue,noun,Red blood.,Sangue vermelho.,,,
heart,coração,noun,Strong heart.,Coração forte.,,,
brain,cérebro,noun,Human brain.,Cérebro humano.,,,
doctor,médico,noun,The doctor is good.,O médico é bom.,,,
nurse,enfermeiro,noun,Kind nurse.,Enfermeiro simpático.,,,
dentist,dentista,noun,I go to the dentist.,Eu vou ao dentista.,,,
medicine,medicamento,noun,Take this medicine.,Toma este medicamento.,,,
pill,comprimido,noun,Take the pill.,Toma o comprimido.,,,
pain,dor,noun,I have pain.,Eu tenho dores.,,,
headache,dor de cabeça,noun,I have a headache.,Eu tenho dor de cabeça.,,,
fever,febre,noun,I have a fever.,Eu tenho febre.,,,
cold,constipação,noun,I have a cold.,Eu estou constipado.,,,
cough,tosse,noun,Bad cough.,Tosse forte.,,,
one,um,other,One person.,Uma pessoa.,,,
two,dois,other,Two people.,Duas pessoas.,,,
three,três,other,Three days.,Três dias.,,,
four,quatro,other,Four weeks.,Quatro semanas.,,,
five,cinco,other,Five months.,Cinco meses.,,,
six,seis,other,Six years.,Seis anos.,,,
seven,sete,other,Seven hours.,Sete horas.,,,
eight,oito,other,Eight minutes.,Oito minutos.,,,
nine,nove,other,Nine o'clock.,Nove horas.,,,
ten,dez,other,Ten euros.,Dez euros.,,,
eleven,onze,other,Eleven students.,Onze alunos.,,,
twelve,doze,other,Twelve months.,Doze meses.,,,
thirteen,treze,other,Thirteen years old.,Treze anos.,,,
fourteen,catorze,other,Fourteen days.,Catorze dias.,,,
fifteen,quinze,other,Fifteen minutes.,Quinze minutos.,,,
sixteen,dezasseis,other,Sixteen hours.,Dezasseis horas.,,,
seventeen,dezassete,other,Seventeen people.,Dezassete pessoas.,,,
eighteen,dezoito,other,Eighteen years.,Dezoito anos.,,,
nineteen,dezanove,other,Nineteen students.,Dezanove alunos.,,,
twenty,vinte,other,Twenty euros.,Vinte euros.,,,
thirty,trinta,other,Thirty minutes.,Trinta minutos.,,,
forty,quarenta,other,Forty years.,Quarenta anos.,,,
fifty,cinquenta,other,Fifty people.,Cinquenta pessoas.,,,
sixty,sessenta,other,Sixty euros.,Sessenta euros.,,,
seventy,setenta,other,Seventy years old.,Setenta anos.,,,
eighty,oitenta,other,Eighty kilometers.,Oitenta quilómetros.,,,
ninety,noventa,other,Ninety days.,Noventa dias.,,,
hundred,cem,other,One hundred euros.,Cem euros.,,,
thousand,mil,other,One thousand people.,Mil pessoas.,,,
million,milhão,other,One million.,Um milhão.,,,
first,primeiro,adjective,First place.,Primeiro lugar.,,,
second,segundo,adjective,Second floor.,Segundo andar.,,,
third,terceiro,adjective,Third time.,Terceira vez.,,,
last,último,adjective,Last day.,Último dia.,,,
next,próximo,adjective,Next week.,Próxima semana.,,,
Monday,segunda-feira,noun,Today is Monday.,Hoje é segunda-feira.,,,
Tuesday,terça-feira,noun,See you Tuesday.,Até terça-feira.,,,
Wednesday,quarta-feira,noun,Wednesday morning.,Quarta-feira de manhã.,,,
Thursday,quinta-feira,noun,Thursday evening.,Quinta-feira à noite.,,,
Friday,sexta-feira,noun,Friday afternoon.,Sexta-feira à tarde.,,,
Saturday,sábado,noun,Saturday night.,Sábado à noite.,,,
Sunday,domingo,noun,Sunday morning.,Domingo de manhã.,,,
January,janeiro,noun,In January.,Em janeiro.,,,
February,fevereiro,noun,In February.,Em fevereiro.,,,
March,março,noun,In March.,Em março.,,,
April,abril,noun,In April.,Em abril.,,,
May,maio,noun,In May.,Em maio.,,,
June,junho,noun,In June.,Em junho.,,,
July,julho,noun,In July.,Em julho.,,,
August,agosto,noun,In August.,Em agosto.,,,
September,setembro,noun,In September.,Em setembro.,,,
October,outubro,noun,In October.,Em outubro.,,,
November,novembro,noun,In November.,Em novembro.,,,
December,dezembro,noun,In December.,Em dezembro.,,,
spring,primavera,noun,In spring.,Na primavera.,,,
summer,verão,noun,In summer.,No verão.,,,
autumn,outono,noun,In autumn.,No outono.,,,
winter,inverno,noun,In winter.,No inverno.,,,
birthday,aniversário,noun,Happy birthday.,Parabéns.,,,
holiday,feriado,noun,Public holiday.,Feriado público.,,,
vacation,férias,noun,Summer vacation.,Férias de verão.,,,
party,festa,noun,Birthday party.,Festa de aniversário.,,,
gift,presente,noun,I give a gift.,Eu dou um presente.,,,
dog,cão,noun,I have a dog.,Eu tenho um cão.,,,
cat,gato,noun,The cat sleeps.,O gato dorme.,,,
bird,pássaro,noun,The bird sings.,O pássaro canta.,,,
horse,cavalo,noun,The horse runs.,O cavalo corre.,,,
cow,vaca,noun,The cow is big.,A vaca é grande.,,,
pig,porco,noun,The pig is dirty.,O porco está sujo.,,,
sheep,ovelha,noun,White sheep.,Ovelha branca.,,,
chicken,galinha,noun,The chicken lays eggs.,A galinha põe ovos.,,,
rabbit,coelho,noun,Small rabbit.,Coelho pequeno.,,,
mouse,rato,noun,Small mouse.,Rato pequeno.,,,
elephant,elefante,noun,Big elephant.,Elefante grande.,,,
lion,leão,noun,The lion roars.,O leão ruge.,,,
tiger,tigre,noun,Dangerous tiger.,Tigre perigoso.,,,
bear,urso,noun,Brown bear.,Urso castanho.,,,
monkey,macaco,noun,The monkey jumps.,O macaco salta.,,,
snake,cobra,noun,Poisonous snake.,Cobra venenosa.,,,
fish,peixe,noun,The fish swims.,O peixe nada.,,,
insect,inseto,noun,Small insect.,Inseto pequeno.,,,
bee,abelha,noun,The bee makes honey.,A abelha faz mel.,,,
butterfly,borboleta,noun,Beautiful butterfly.,Borboleta bonita.,,,
spider,aranha,noun,Big spider.,Aranha grande.,,,
ant,formiga,noun,Small ants.,Formigas pequenas.,,,
lawyer,advogado,noun,The lawyer is busy.,O advogado está ocupado.,,,
engineer,engenheiro,noun,Civil engineer.,Engenheiro civil.,,,
architect,arquiteto,noun,Famous architect.,Arquiteto famoso.,,,
pilot,piloto,noun,Airplane pilot.,Piloto de avião.,,,
driver,motorista,noun,Bus driver.,Motorista de autocarro.,,,
waiter,empregado de mesa,noun,The waiter is polite.,O empregado de mesa é educado.,,,
cook,cozinheiro,noun,Good cook.,Bom cozinheiro.,,,
baker,padeiro,noun,The baker makes bread.,O padeiro faz pão.,,,
butcher,talhante,noun,The butcher sells meat.,O talhante vende carne.,,,
farmer,agricultor,noun,The farmer works hard.,O agricultor trabalha muito.,,,
fisherman,pescador,noun,The fisherman catches fish.,O pescador apanha peixe.,,,
mechanic,mecânico,noun,Car mechanic.,Mecânico de carros.,,,
electrician,eletricista,noun,Good electrician.,Bom eletricista.,,,
plumber,canalizador,noun,I call the plumber.,Eu chamo o canalizador.,,,
carpenter,carpinteiro,noun,Skilled carpenter.,Carpinteiro habilidoso.,,,
painter,pintor,noun,House painter.,Pintor de casas.,,,
artist,artista,noun,Famous artist.,Artista famoso.,,,
musician,músico,noun,Talented musician.,Músico talentoso.,,,
singer,cantor,noun,The singer performs.,O cantor atua.,,,
actor,ator,noun,Famous actor.,Ator famoso.,,,
writer,escritor,noun,The writer publishes books.,O escritor publica livros.,,,
poet,poeta,noun,Romantic poet.,Poeta romântico.,,,
photographer,fotógrafo,noun,Professional photographer.,Fotógrafo profissional.,,,
journalist,jornalista,noun,The journalist writes.,O jornalista escreve.,,,
police officer,polícia,noun,The police officer patrols.,O polícia patrulha.,,,
firefighter,bombeiro,noun,Brave firefighter.,Bombeiro corajoso.,,,
soldier,soldado,noun,The soldier marches.,O soldado marcha.,,,
judge,juiz,noun,The judge decides.,O juiz decide.,,,
accountant,contabilista,noun,The accountant counts.,O contabilista conta.,,,
secretary,secretário,noun,The secretary types.,O secretário escreve.,,,
manager,gerente,noun,Store manager.,Gerente de loja.,,,
director,diretor,noun,Company director.,Diretor de empresa.,,,
president,presidente,noun,The president speaks.,O presidente fala.,,,
minister,ministro,noun,Government minister.,Ministro do governo.,,,
mayor,presidente da câmara,noun,City mayor.,Presidente da câmara municipal.,,,
professor,professor,noun,University professor.,Professor universitário.,,,
scientist,cientista,noun,The scientist researches.,O cientista investiga.,,,
researcher,investigador,noun,Medical researcher.,Investigador médico.,,,
librarian,bibliotecário,noun,The librarian helps.,O bibliotecário ajuda.,,,
postman,carteiro,noun,The postman delivers.,O carteiro entrega.,,,
cleaner,empregado de limpeza,noun,The cleaner works.,O empregado de limpeza trabalha.,,,
to sleep,dormir,verb-irregular,I sleep well.,Eu durmo bem.,durmo|dormes|dorme|dormimos|dormis|dormem,dormi|dormiste|dormiu|dormimos|dormistes|dormiram,dormia|dormias|dormia|dormíamos|dormíeis|dormiam,dormirei|dormirás|dormirá|dormiremos|dormireis|dormirão
to wake up,acordar,verb-regular,I wake up early.,Eu acordo cedo.,acordo|acordas|acorda|acordamos|acordais|acordam,acordei|acordaste|acordou|acordamos|acordastes|acordaram,acordava|acordavas|acordava|acordávamos|acordáveis|acordavam,acordarei|acordarás|acordará|acordaremos|acordareis|acordarão
to get up,levantar-se,verb-regular,I get up at seven.,Eu levanto-me às sete.,levanto|levantas|levanta|levantamos|levantais|levantam,levantei|levantaste|levantou|levantamos|levantastes|levantaram,levantava|levantavas|levantava|levantávamos|levantáveis|levantavam,levantarei|levantarás|levantará|levantaremos|levantareis|levantarão
to wash,lavar,verb-regular,I wash my hands.,Eu lavo as mãos.,lavo|lavas|lava|lavamos|lavais|lavam,lavei|lavaste|lavou|lavamos|lavastes|lavaram,lavava|lavavas|lavava|lavávamos|laváveis|lavavam,lavarei|lavarás|lavará|lavaremos|lavareis|lavarão
to shower,tomar banho,verb-regular,I take a shower.,Eu tomo banho.,tomo|tomas|toma|tomamos|tomais|tomam,tomei|tomaste|tomou|tomamos|tomastes|tomaram,tomava|tomavas|tomava|tomávamos|tomáveis|tomavam,tomarei|tomarás|tomará|tomaremos|tomareis|tomarão
to brush,escovar,verb-regular,I brush my teeth.,Eu escovo os dentes.,escovo|escovas|escova|escovamos|escovais|escovam,escovei|escovaste|escovou|escovamos|escovastes|escovaram,escovava|escovavas|escovava|escovávamos|escováveis|escovavam,escovarei|escovarás|escovará|escovaremos|escovareis|escovarão
to dress,vestir,verb-irregular,I get dressed.,Eu visto-me.,visto|vestes|veste|vestimos|vestis|vestem,vesti|vestiste|vestiu|vestimos|vestistes|vestiram,vestia|vestias|vestia|vestíamos|vestíeis|vestiam,vestirei|vestirás|vestirá|vestiremos|vestireis|vestirão
to put on,pôr,verb-irregular,I put on my shoes.,Eu ponho os sapatos.,ponho|pões|põe|pomos|pondes|põem,pus|puseste|pôs|pusemos|pusestes|puseram,punha|punhas|punha|púnhamos|púnheis|punham,porei|porás|porá|poremos|poreis|porão
to take off,tirar,verb-regular,I take off my jacket.,Eu tiro o casaco.,tiro|tiras|tira|tiramos|tirais|tiram,tirei|tiraste|tirou|tiramos|tirastes|tiraram,tirava|tiravas|tirava|tirávamos|tiráveis|tiravam,tirarei|tirarás|tirará|tiraremos|tirareis|tirarão
to prepare,preparar,verb-regular,I prepare dinner.,Eu preparo o jantar.,preparo|preparas|prepara|preparamos|preparais|preparam,preparei|preparaste|preparou|preparamos|preparastes|prepararam,preparava|preparavas|preparava|preparávamos|preparáveis|preparavam,prepararei|prepararás|preparará|prepararemos|preparareis|prepararão
to cook,cozinhar,verb-regular,I cook well.,Eu cozinho bem.,cozinho|cozinhas|cozinha|cozinhamos|cozinhais|cozinham,cozinhei|cozinhaste|cozinhou|cozinhamos|cozinhastes|cozinharam,cozinhava|cozinhavas|cozinhava|cozinhávamos|cozinháveis|cozinhavam,cozinharei|cozinharás|cozinhará|cozinharemos|cozinhareis|cozinharão
to bake,assar,verb-regular,I bake bread.,Eu asso pão.,asso|assas|assa|assamos|assais|assam,assei|assaste|assou|assamos|assastes|assaram,assava|assavas|assava|assávamos|assáveis|assavam,assarei|assarás|assará|assaremos|assareis|assarão
to fry,fritar,verb-regular,I fry eggs.,Eu frito ovos.,frito|fritas|frita|fritamos|fritais|fritam,fritei|fritaste|fritou|fritamos|fritastes|fritaram,fritava|fritavas|fritava|fritávamos|fritáveis|fritavam,fritarei|fritarás|fritará|fritaremos|fritareis|fritarão
to boil,ferver,verb-regular,I boil water.,Eu fervo água.,fervo|ferves|ferve|fervemos|ferveis|fervem,fervi|ferveste|ferveu|fervemos|fervestes|ferveram,fervia|fervias|fervia|fervíamos|fervíeis|ferviam,ferverei|ferverás|ferverá|ferveremos|fervereis|ferverão
to cut,cortar,verb-regular,I cut the bread.,Eu corto o pão.,corto|cortas|corta|cortamos|cortais|cortam,cortei|cortaste|cortou|cortamos|cortastes|cortaram,cortava|cortavas|cortava|cortávamos|cortáveis|cortavam,cortarei|cortarás|cortará|cortaremos|cortareis|cortarão
to clean,limpar,verb-regular,I clean the house.,Eu limpo a casa.,limpo|limpas|limpa|limpamos|limpais|limpam,limpei|limpaste|limpou|limpamos|limpastes|limparam,limpava|limpavas|limpava|limpávamos|limpáveis|limpavam,limparei|limparás|limpará|limparemos|limpareis|limparão
to sweep,varrer,verb-regular,I sweep the floor.,Eu varro o chão.,varro|varres|varre|varremos|varreis|varrem,varri|varreste|varreu|varremos|varrestes|varreram,varria|varrias|varria|varríamos|varríeis|varriam,varrerei|varrerás|varrerá|varreremos|varrereis|varrerão
to wash dishes,lavar a loiça,verb-regular,I wash dishes.,Eu lavo a loiça.,lavo|lavas|lava|lavamos|lavais|lavam,lavei|lavaste|lavou|lavamos|lavastes|lavaram,lavava|lavavas|lavava|lavávamos|laváveis|lavavam,lavarei|lavarás|lavará|lavaremos|lavareis|lavarão
to iron,passar a ferro,verb-regular,I iron shirts.,Eu passo camisas a ferro.,passo|passas|passa|passamos|passais|passam,passei|passaste|passou|passamos|passastes|passaram,passava|passavas|passava|passávamos|passáveis|passavam,passarei|passarás|passará|passaremos|passareis|passarão
to repair,reparar,verb-regular,I repair the car.,Eu reparo o carro.,reparo|reparas|repara|reparamos|reparais|reparam,reparei|reparaste|reparou|reparamos|reparastes|repararam,reparava|reparavas|reparava|reparávamos|reparáveis|reparavam,repararei|repararás|reparará|repararemos|reparareis|repararão
to fix,consertar,verb-regular,I fix the problem.,Eu conserto o problema.,conserto|consertas|conserta|consertamos|consertais|consertam,consertei|consertaste|consertou|consertamos|consertastes|consertaram,consertava|consertavas|consertava|consertávamos|consertáveis|consertavam,consertarei|consertarás|consertará|consertaremos|consertareis|consertarão
to break,partir,verb-irregular,I break the glass.,Eu parto o copo.,parto|partes|parte|partimos|partis|partem,parti|partiste|partiu|partimos|partistes|partiram,partia|partias|partia|partíamos|partíeis|partiam,partirei|partirás|partirá|partiremos|partireis|partirão
to build,construir,verb-irregular,I build a house.,Eu construo uma casa.,construo|constróis|constrói|construímos|construís|constroem,construí|construíste|construiu|construímos|construístes|construíram,construía|construías|construía|construíamos|construíeis|construíam,construirei|construirás|construirá|construiremos|construireis|construirão
to destroy,destruir,verb-irregular,Fire destroys.,O fogo destrói.,destruo|destróis|destrói|destruímos|destruís|destroem,destruí|destruíste|destruiu|destruímos|destruístes|destruíram,destruía|destruías|destruía|destruíamos|destruíeis|destruíam,destruirei|destruirás|destruirá|destruiremos|destruireis|destruirão
to paint,pintar,verb-regular,I paint the wall.,Eu pinto a parede.,pinto|pintas|pinta|pintamos|pintais|pintam,pintei|pintaste|pintou|pintamos|pintastes|pintaram,pintava|pintavas|pintava|pintávamos|pintáveis|pintavam,pintarei|pintarás|pintará|pintaremos|pintareis|pintarão
to draw,desenhar,verb-regular,I draw a picture.,Eu desenho uma imagem.,desenho|desenhas|desenha|desenhamos|desenhais|desenham,desenhei|desenhaste|desenhou|desenhamos|desenhastes|desenharam,desenhava|desenhavas|desenhava|desenhávamos|desenháveis|desenhavam,desenharei|desenharás|desenhará|desenharemos|desenhareis|desenharão
to sing,cantar,verb-regular,I sing well.,Eu canto bem.,canto|cantas|canta|cantamos|cantais|cantam,cantei|cantaste|cantou|cantamos|cantastes|cantaram,cantava|cantavas|cantava|cantávamos|cantáveis|cantavam,cantarei|cantarás|cantará|cantaremos|cantareis|cantarão
to dance,dançar,verb-regular,I dance fado.,Eu danço fado.,danço|danças|dança|dançamos|dançais|dançam,dancei|dançaste|dançou|dançamos|dançastes|dançaram,dançava|dançavas|dançava|dançávamos|dançáveis|dançavam,dançarei|dançarás|dançará|dançaremos|dançareis|dançarão
